ID,Brand,Variety,Style,Country,Stars
r1018,samyang foods,Ganjjampong,Pack,South Korea,4.25
r1017,samyang foods,Sutah (SK Version),Pack,South Korea,3.75
r1016,nissin,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,United States,3.5
r1015,tradition,Oriental Style Ramen Noodle Soup,Pack,United States,2.75
r1014,nissin,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,4.25
r1013,vina acecook,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,3.5
r1012,unox,Good Noodles Oosterse Kip (Oriental Chicken),Pack,Netherlands,3.5
r1011,maruchan,Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables,Bowl,United States,4.0
r1010,golden wheat,Korean Style Spicy Beef Noodle Soup,Bowl,China,3.75
r1009,western family,Instant Noodles In A Cup Oriental,Cup,Canada,2.0
r1008,ottogi,Sesame Flavor Noodle Bowl,Bowl,South Korea,3.5
r1007,nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5
r1006,amino,Barszcz czerwony (Borscht),Pack,Poland,4.0
r1005,four seas,Chicken Flavour,Bowl,China,2.75
r1004,wai wai,Artificial Pork Flavour,Pack,Thailand,3.0
r1003,nissin,Chow Mein Spicy Teriyaki Beef,Tray,United States,4.5
r1002,mr. noodles,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,2.0
r1001,paldo,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,3.5
r1000,maruchan,Yakisoba Beef Taco Flavor,Tray,United States,4.25
r0999,pot noodle,Tony's Doner Kebab,Cup,UK,1.5
r0998,nongshim,Shin Ramyun Black Spicy Beef,Cup,South Korea,4.5
r0997,sakurai foods,Miso Stew Instant Udon (Winter),Pack,Japan,4.25
r0996,maruchan,Bowl Chicken Flavor,Bowl,United States,4.0
r0995,ko-lee,Instant Noodles Beef,Pack,UK,3.0
r0994,wai wai,Tom Yum Shrimp Flavour,Pack,Thailand,3.25
r0993,unox,Sate,Pack,Netherlands,3.5
r0992,prima taste,Singapore Laksa La Mian,Pack,Singapore,5.0
r0991,prima taste,Singapore Curry La Mian,Pack,Singapore,5.0
r0990,nissin,Pan Asian Kitchen Spicy Pad Thai,Tray,United States,2.75
r0989,gs25,Gonghwachun Jjamppong,Pack,South Korea,4.0
r0988,amino,Ogorkowa,Pack,Poland,3.25
r0987,trident,Singapore Soft Noodles,Pack,Australia,2.75
r0986,paldo,Jong-Gah-Jip Kimchi Ramen,Pack,South Korea,4.0
r0985,ko-lee,Go Noodles Thai Hot & Spicy Tom Yum,Cup,UK,1.0
r0984,sun noodle,Ramen Shoyu Flavor,Tray,United States,5.0
r0983,sun noodle,Tantanmen Spicy Sesame (Mild),Tray,United States,3.75
r0982,sun noodle,Ramen Miso Flavor,Tray,United States,5.0
r0981,s&s,Saimin,Pack,United States,4.0
r0980,sun noodle,Cold Ramen Soy Sauce Vinaigrette,Tray,United States,4.0
r0979,sun noodle,Nama Soba Buckwheat Noodle,Tray,United States,4.0
r0978,sun noodle,Ramen Pork Flavor,Tray,United States,5.0
r0977,sun noodle,Yakisoba,Pack,United States,4.5
r0976,nissin,Donbei Tensoba,Bowl,Japan,4.0
r0975,ottogi,Spaghetti Ramen,Bowl,South Korea,4.5
r0974,pot noodle,Chilli Beef Flavour,Cup,UK,2.25
r0973,annie chun's,Ramen House Spicy Chicken Ramen,Pack,United States,4.0
r0972,springlife,Spinach With Organic Noodles,Pack,China,3.0
r0971,annie chun's,Soup Bowl Chinese Chicken,Bowl,United States,4.25
r0970,annie chun's,Noodle Express Spicy Szechuan,Tray,United States,2.0
r0969,annie chun's,Soup Bowl Vietnamese Pho,Bowl,United States,4.0
r0968,annie chun's,Noodle Express Teriyaki,Tray,United States,3.0
r0967,annie chun's,Soup Bowl South Korean Kimchi,Bowl,United States,4.5
r0966,annie chun's,Ramen House Spring Vegetable Ramen,Pack,United States,4.0
r0965,annie chun's,Noodle Express Chinese Chow Mein,Tray,United States,3.75
r0964,nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5.0
r0963,pot noodle,Mr. Chu’s Golden Noodle No. 7 Sticky Rib,Cup,UK,3.25
r0962,nongshim,Bowl Noodle Soup Spicy Seafood Flavor (New Version),Bowl,United States,4.25
r0961,trident,Chow Mein Soft Noodles,Pack,Australia,2.75
r0960,nissin,Bowl Noodles Hot & Spicy Super Picante,Bowl,United States,3.25
r0959,sakurai foods,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,3.25
r0958,sakurai foods,Soy Sauce Ramen,Bowl,Japan,4.25
r0957,sakurai foods,100% Vegetarian Soy Sauce Flavor,Pack,Japan,4.25
r0956,sakurai foods,Sesame Noodles,Pack,Japan,5.0
r0955,sakurai foods,Miso Ramen,Bowl,Japan,4.0
r0954,sakurai foods,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,3.25
r0953,sakurai foods,Soy Sauce Ramen,Pack,Japan,4.75
r0952,pot noodle,Sweet & Spicy,Cup,UK,3.5
r0951,vifon,Pomidorowa (Mild Tomato),Pack,Poland,4.0
r0950,ottogi,Kiss Myon,Cup,South Korea,3.75
r0949,ko-lee,Instant Noodles Chicken ,Pack,UK,3.5
r0948,trident,Hot & Spicy 2 Minute Noodles,Pack,Australia,3.5
r0947,maruchan,Yakisoba Jalapeno Cheddar,Tray,United States,4.0
r0946,right foods,Dr. McDougall's Vegan Chicken Ramen,Cup,United States,1.75
r0945,pot noodle,Jamaican Jerk!,Cup,UK,2.75
r0944,wai wai,Oriental Style Instant Noodles (Dry method),Pack,Thailand,3.0
r0943,amino,Zurek,Pack,Poland,3.25
r0942,kamfen,E-men Lobster Soup,Pack,China,3.25
r0941,ko-lee,Go Noodles Chicken Special,Pack,UK,3.75
r0940,wai wai,Sour Soup Flavor,Pack,Thailand,3.5
r0939,pot noodle,Sweet & Sour,Cup,UK,3.75
r0938,maruchan,Yakisoba Four Cheese,Tray,United States,3.75
r0937,mama,Shrimp (TOM YUM),Pack,Thailand,3.75
r0936,yamachan,Mild Tonkotsu,Pack,United States,5.0
r0935,maruchan,Beef,Cup,United States,3.5
r0934,nongshim,Jinjja Jinjja Flamin' Hot & Nutty,Pack,United States,5.0
r0933,paldo,Kokomen Spicy Chicken,Cup,South Korea,4.5
r0932,paldo,Namja Ramen (United States version),Pack,South Korea,5.0
r0931,kamfen,dried Mix Noodles Soya Bean Paste,Tray,China,3.75
r0930,maruchan,35% Less Sodium Beef,Cup,United States,3.5
r0929,vina acecook,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,3.75
r0928,kamfen,Dried Mix Noodles Artificial Spicy Pork,Tray,China,4.0
r0927,paldo,Kokomen Spicy Chicken,Bowl,South Korea,4.75
r0926,ibumie,VegeMee Vegetarian Flavour,Pack,Malaysia,2.75
r0925,emart,Dare You! Habanero Ramen,Pack,South Korea,3.75
r0924,maruchan,35% Less Sodium Chicken,Pack,United States,3.75
r0923,ibumie,LadMee Hot Pepper,Pack,Malaysia,3.5
r0922,sunlee,Shitake Mushroom Vernicalli,Bowl,Thailand,1.25
r0921,ottogi,Jjajang Bokki,Bowl,South Korea,3.5
r0920,shirakiku,Hot & Spicy Udon,Pack,United States,3.0
r0919,maruchan,35% Less Sodium Beef,Pack,United States,3.5
r0918,nongshim,Tempura Udon Flavor Cup Ramyun,Cup,South Korea,4.5
r0917,vina acecook,Good Chicken Abalone Bean Vermicelli,Pack,Vietnam,3.25
r0916,goku-uma,Seafood Flavor Japanese Noodles,Bowl,Japan,4.25
r0915,wai wai,Casserole Beef Flavour,Pack,Thailand,3.5
r0914,nissin,Ramen Shop Sapporo Miso,Pack,Japan,4.0
r0913,nongshim,Spicy Shrimp Cup Ramyun,Cup,South Korea,4.25
r0912,maruchan,Instant Lunch Shrimp,Cup,United States,3.75
r0911,nissin,Top Ramen Cucharealo Habanero Shrimp,Pack,United States,3.75
r0910,paldo,Namja Ramyun,Bowl,South Korea,4.25
r0909,indomie,Kriuuk Bawang,Pack,Indonesia,4.25
r0908,sapporo ichiban,Original Flavor,Cup,United States,3.5
r0907,nongshim,Neoguri Spicy Seafood,Cup,South Korea,4.0
r0906,daddy,Kari 365 Curry Flavour,Pack,Malaysia,5.0
r0905,tradition,Vegetable Instant Noodle soup,Cup,United States,3.25
r0904,myojo,Ippei-chan Yomise-No Yakisoba Oriental,Tray,Japan,4.75
r0903,han's south korea,Rice Noodle With Seafood Flavored Soup,Tray,South Korea,3.5
r0902,sunlee,Pho Bo Beef Flavour Rice Stick,Bowl,Thailand,3.25
r0901,sarimi,Rasa Ayam Bawang,Pack,Indonesia,3.5
r0900,maruchan,Instant Lunch Chicken,Cup,United States,3.5
r0899,fmf,Chow Tomato ,Pack,Fiji,4.25
r0898,long kow,Crystal Noodles Savory Shoyu,Cup,China,1.5
r0897,fmf,Chow Masala,Pack,Fiji,4.0
r0896,vina acecook,Good Tomyum Kung Bean Vermicelli,Pack,Vietnam,3.5
r0895,supermi,Sedaaap Mi Goreng,Pack,Indonesia,5.0
r0894,han's south korea,Rice Noodle With Kimchi Flavored Soup,Tray,South Korea,3.0
r0893,paldo,Bowl Noodle Shrimp Flavor,Bowl,South Korea,3.25
r0892,abc,Selera Pedas Hot Tomato Soup Flavor,Pack,Indonesia,4.5
r0891,vina acecook,Hao Hao Mushroom,Pack,Vietnam,2.75
r0890,unif,Mushroom Flavor Ramen Noodles,Pack,Vietnam,3.5
r0889,yamachan,Rich Shoyu Ramen,Pack,United States,4.0
r0888,yamachan,Nagasaki Sara Udon Chicken ,Pack,United States,4.25
r0887,yamachan,Cold Noodles With Lemon Soy Dressing,Pack,United States,4.0
r0886,yamachan,Tonkotsu-Shoyu Rich Pork Flavor Ramen,Pack,United States,4.75
r0885,yamachan,Miso Ramen Rich Sapporo Miso,Pack,United States,5.0
r0884,yamachan,Miso Ramen - Mild,Pack,United States,4.0
r0883,yamachan,Shio Ramen Seafood Mild,Pack,United States,4.5
r0882,supermi,GoBang,Pack,Indonesia,5.0
r0881,han's south korea,Rice Noodle With Hot & Spicy,Tray,South Korea,3.25
r0880,golden wheat,South Korean Style Seafood,Cup,China,2.75
r0879,song hak,Rice Topokki,Bowl,South Korea,5.0
r0878,nissin,Top Ramen Short Cuts Lime Chili,Pack,United States,3.75
r0877,nongshim,Shin Bowl (New),Bowl,United States,4.25
r0876,sarimi,Soto Koya Pedasss,Pack,Indonesia,3.25
r0875,sunlee,Artificial Chicken Rice Vermicelli,Bowl,Thailand,2.5
r0874,fuji mengyo,Nabeyaki Udon,Bowl,Japan,3.5
r0873,vifon,Viet Rice Noodles Chicken,Pack,Vietnam,3.5
r0872,nongshim,Chapagetti,Bowl,United States,5.0
r0871,dragonfly,Artificial Hot & Sour Shrimp,Pack,China,4.0
r0870,supermi,Mi Keriting Rasa Ayam Bawang,Pack,Indonesia,3.75
r0869,vina acecook,Good Chicken Bean Vermicelli,Pack,Vietnam,3.25
r0868,cj cheiljedang,Katsuobushi Udon,Bowl,South Korea,3.75
r0867,indomie,Rasa Coto Makassar,Pack,Indonesia,4.0
r0866,master kong,Mianba,Pack,China,4.0
r0865,little cook,Stewed Duck,Cup,Thailand,3.0
r0864,unif,Chinese Spices Tong Tsai Bean Vermicelli,Pack,Taiwan,3.5
r0863,indomie,Special Fried Curly Noodle (Local),Pack,Indonesia,5.0
r0862,nissin,Top Ramen Short Cuts Roast Chicken,Pack,United States,4.25
r0861,vina acecook,Hao Hao Mi Chay Vegetarian,Pack,Vietnam,3.25
r0860,baijia,Artificial Pickled Cabbage Fish,Pack,China,2.75
r0859,tradition,Imitation Chicken Vegetarian,Cup,United States,3.75
r0858,indomie,Rasa Mi Cakalang,Pack,Indonesia,4.5
r0857,sempio,Seafood Vermicelli Anchovy,Bowl,South Korea,4.25
r0856,little cook,Mushroom Vegetarian,Bowl,Thailand,4.75
r0855,vina acecook,Bestcook Hot & Sour Shrimp,Bowl,Vietnam,4.25
r0854,long kow,Crystal Noodles Hot & Sour,Bowl,China,3.5
r0853,dongwon,RaUdong Unfried Noodle With Kimchi,Bowl,South Korea,4.5
r0852,supermi,Sedaaap Mi Kuah Rasa Kari Ayam,Pack,Indonesia,4.0
r0851,dragonfly,Artificial Pork Ribs,Bowl,China,3.5
r0850,nissin,Top Ramen Short Cuts Chicken,Pack,United States,4.0
r0849,nissin,Top Ramen Cucharealo Tomato Chicken,Pack,United States,3.5
r0848,golden wheat,South Korean Style Spicy Pork,Cup,China,3.5
r0847,itomen,Sansai Soba Edible Wld Plant,Bowl,Japan,3.25
r0846,vifon,Mi Kim Chee,Pack,Vietnam,3.75
r0845,nongshim,Doong Ji Cold Noodle Chilled Broth,Pack,South Korea,4.25
r0844,maggi,2 Minute Noodles Perencah Asam Laksa,Pack,Malaysia,4.0
r0843,nissin,Top Ramen Short Cuts Beef,Pack,United States,3.5
r0842,jml,Artificial Stew Beef,Bowl,China,3.75
r0841,nongshim,Chapagetti (South Korean),Pack,South Korea,4.0
r0840,chewy,Stir Rice Vermicelli Singaporean Laksa,Tray,China,3.75
r0839,cj cheiljedang,Mild Bean Curd Stew,Cup,South Korea,2.0
r0838,sarimi,Soto Koya Gurih,Pack,Indonesia,4.0
r0837,nissin,Top Ramen Cucharealo Picante Chicken,Pack,United States,4.5
r0836,binh tay,Mi Chay Vegetarian,Pack,Vietnam,3.5
r0835,mr. noodles,Shrimp,Pack,Canada,2.5
r0834,indomie,Mi Goreng Kriuuk Pedas,Pack,Indonesia,3.75
r0833,wai wai,Vegetarian,Pack,Thailand,3.5
r0832,dragonfly,Mee Goreng Dry Ramen Noodles,Pack,China,3.75
r0831,vifon,Instant Porridge Chicken,Pack,Vietnam,3.25
r0830,7 eleven,Seven & I Shoyu,Cup,Japan,4.5
r0829,paldo,Kko Kko Myun King Cup,Bowl,South Korea,4.75
r0828,paldo,Seolleongtangmyeon,Pack,South Korea,3.5
r0827,paldo,Rabokki,Pack,South Korea,4.75
r0826,paldo,Namja,Pack,South Korea,5.0
r0825,paldo,Shoyu,Cup,Japan,3.25
r0824,paldo,Bibim Men Cucumber,Pack,South Korea,5.0
r0823,paldo,Kokomen Spicy Chicken,Pack,South Korea,5.0
r0822,paldo,Speed King Bowl (Prototype),Bowl,South Korea,3.5
r0821,master kong,Potatoes & Stewed Beef,Pack,China,5.0
r0820,sunlee,Tom Yum Shrimp Rice Stick,Bowl,Thailand,3.75
r0819,maruchan,Tempura Soba,Pack,Japan,4.0
r0818,supermi,Sedaaap Mi Kuah Rasa Soto,Pack,Indonesia,4.0
r0817,souper,Bowl Ramen Shrimp,Bowl,Taiwan,3.75
r0816,vina acecook,Oh! Ricey Phnom Penh Rice Noodle,Pack,Vietnam,3.75
r0815,chencun,Stewde Chicken Of Mushroom,Cup,China,3.25
r0814,indomie,Beef,Pack,Indonesia,3.5
r0813,mr. noodles,Spicy Chicken,Pack,Canada,2.0
r0812,master kong,Spicy Beef,Pack,China,3.75
r0811,mr. noodles,Vegetable,Pack,Canada,1.75
r0810,abc,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,Indonesia,4.25
r0809,nongshim,Neoguri Mild (South Korea),Pack,South Korea,4.0
r0808,kim's bowl,Vegetarian Tom Yum,Bowl,Thailand,3.5
r0807,supermi,Super Rasa Ayam Bawang,Pack,Indonesia,4.0
r0806,ohsung,Hot Spicy Bowl With Soy Peptide,Bowl,South Korea,3.5
r0805,acecook,Super Big Ramen Soy Sauce,Bowl,Japan,1.25
r0804,little cook,Abalone Chicken,Cup,Thailand,1.75
r0803,master kong,Premium Taste Roasted Beef,Bowl,China,4.0
r0802,sarimi,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,Indonesia,4.5
r0801,gau do,Hot Sour Shrimp,Pack,Vietnam,3.75
r0800,mr. noodles,Chicken,Pack,Canada,3.0
r0799,nongshim,Bowl Noodle Savory Chicken (New),Bowl,United States,4.25
r0798,golden wheat,South Korean Style Pork,Cup,China,3.0
r0797,golden mie,Vegetable,Pack,Dubai,3.75
r0796,vina acecook,Kingcook Vegetable,Pack,Vietnam,3.0
r0795,master kong,Red Oil Dan Dan,Tray,China,2.75
r0794,sarimi,Soto Koya Jeruk Nipis,Pack,Indonesia,4.75
r0793,mr. noodles,Spicy Beef,Pack,Canada,1.75
r0792,nongshim,Bowl Noodle Spicy Chicken (New),Bowl,United States,4.5
r0791,acecook,Super Big Ramen Tonkotsu,Bowl,Japan,1.0
r0790,greenoodle,Shiitake & Soy Sauce,Pack,Thailand,1.5
r0789,supermi,GoKar,Pack,Indonesia,4.0
r0788,uni-president,100 Beef With Sauerkraut,Pack,Taiwan,4.75
r0787,emart,Ramen E Ramen White Broth,Pack,South Korea,5.0
r0786,mr. noodles,Beef,Pack,Canada,3.0
r0785,sarimi,Isi 2 Rasa Soto,Pack,Indonesia,3.5
r0784,hankow,Cai Lin Ji Dry Noodles,Tray,China,3.25
r0783,nissin,Cup Noodles Salsa Picante Chicken,Cup,United States,3.0
r0782,nongshim,Bowl Noodle Savory Shrimp (New),Bowl,United States,3.25
r0781,vina acecook,Kingcook Beef,Pack,Vietnam,3.0
r0780,ottogi,Jin Ramen (Mild) (Import),Pack,South Korea,3.5
r0779,indomie,Mi Goreng Kriuuk Ayam,Pack,Indonesia,3.75
r0778,mamee,Express Cup Curry,Cup,Malaysia,2.5
r0777,mr. noodles,Oriental,Pack,Canada,2.75
r0776,sarimi,Isi 2 Rasa Kari spesial,Pack,Indonesia,3.75
r0775,jml,Seafood,Bowl,China,3.0
r0774,indomie,Rasa Sup Sayuran Vegan,Pack,Indonesia,2.25
r0773,little cook,TVP Stewed Pork,Bowl,Thailand,3.5
r0772,nongshim,Bowl Noodle Hot & Spicy Beef (New),Pack,United States,3.5
r0771,mi sedaap,Mi Kuah Rasa Ayam Bawang,Pack,Indonesia,4.0
r0770,kailo,Chicken,Pack,Hong Kong,3.5
r0769,nissin,Cup Noodles Shrimp Picante Style,Cup,United States,3.25
r0768,fashion food,Oriental,Bowl,Thailand,0.25
r0767,fashion food,Mushroom Vegetarian,Bowl,Thailand,1.75
r0766,fashion food,Beef Pho,Bowl,Thailand,3.75
r0765,super bihun,Kuah Rice Noodles,Pack,Indonesia,4.5
r0764,sempio,Seafood Noodle Cup,Bowl,South Korea,3.5
r0763,maggi,2 Minute Noodles Tricky Tomato,Pack,India,3.25
r0762,long kow,Kimchi Pickle Bean Vermicelli,Pack,Taiwan,1.5
r0761,thai kitchen,Garlic Vegetable Rice Noodle,Pack,United States,3.5
r0760,nissin,Big Cup Noodles Roast Chicken,Cup,United States,3.25
r0759,nongshim,Bowl Noodle Savory Lobster (New),Bowl,United States,3.75
r0758,jml,Artificial Stew Pork,Bowl,China,3.25
r0757,indomie,Mi Goreng Vegan,Pack,Indonesia,4.25
r0756,daikoku,Bikkuchigekara Big Chige,Bowl,Japan,3.75
r0755,nongshim,Udon ,Bowl,South Korea,4.25
r0754,nongshim,Ansungtangmyun (US Version),Pack,United States,3.75
r0753,nongshim,Soba,Pack,South Korea,4.25
r0752,nongshim,Bowl Noodle Savory Tempura Udon,Bowl,United States,3.5
r0751,nongshim,Shin Ramyun Black Onion,Cup,South Korea,5.0
r0750,nongshim,Bowl Noodle Spicy Kimchi (New),Bowl,United States,3.75
r0749,sapporo ichiban,Chow Mein (New),Pack,United States,5.0
r0748,hosoonyi,Naengmyeon Combo,Bowl,United States,3.75
r0747,nissin,Spoon-it Chicken,Pack,United States,3.5
r0746,jml,Artificial Mushroom Chicken,Bowl,China,1.25
r0745,nongshim,Jinjja Jinjja,Pack,South Korea,5.0
r0744,payless,Instant Mami Beef,Pack,Philippines,3.25
r0743,mamee,Express Cup Tom Yum,Cup,Malaysia,3.75
r0742,golden mie,chicken,Pack,Dubai,3.25
r0741,wei lih,Good Good Eat Super Ramen Vegetable,Pack,Taiwan,2.75
r0740,indomie,Mi Goreng Sate (Local),Pack,Indonesia,5.0
r0739,jml,Artificial Spicy Beef,Bowl,China,3.5
r0738,nissin,U.F.O. Yakiosoba,Bowl,Japan,3.75
r0737,gau do,Chicken Shrimp,Pack,Vietnam,2.5
r0736,maruchan,Yakisoba Spicy Vegetable,Tray,United States,3.25
r0735,ottogi,Odongtong Myon Seafood,Bowl,South Korea,2.75
r0734,indomie,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Pack,Indonesia,5.0
r0733,indomie,Rasa Soto Betawi,Pack,Indonesia,4.5
r0732,indomie,Curly Noodle With Chicken Chilli Paddi,Pack,Indonesia,4.25
r0731,indomie,Rasa Mi Kocok Bandung,Pack,Indonesia,3.25
r0730,indomie,Rasa Soto Banjar Limau Kulit,Pack,Indonesia,5.0
r0729,indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5.0
r0728,indomie,Rasa Kari Ayam Medan,Pack,Indonesia,5.0
r0727,indomie,Rasa Empal Gentong,Pack,Indonesia,4.0
r0726,indomie,Mi Goreng Cakalang,Pack,Indonesia,4.0
r0725,indomie,Mi Goreng Instant Cup Noodles,Cup,Indonesia,5.0
r0724,indomie,Curly Noodle With Laksa Chilli,Pack,Indonesia,3.5
r0723,indomie,Mi Goreng Barbecue Chicken,Pack,Indonesia,5.0
r0722,yamamoto,Seafood Ramen,Bowl,Japan,3.5
r0721,nongshim,Bowl Noodle Savory Beef,Bowl,United States,4.0
r0720,golden mie,Chicken Curry,Pack,Dubai,3.75
r0719,nissin,Spoon-it Beef,Pack,United States,3.25
r0718,ottogi,Kiss Myon,Pack,South Korea,3.75
r0717,nissin,Ramen Bowl Spicy Chicken,Bowl,United States,3.25
r0716,vifon,Hu Tieu Ca Stewed Fish,Bowl,Vietnam,3.75
r0715,indomie,Mi Goreng Rendang (Import),Pack,Indonesia,5.0
r0714,pulmuone,Nature Is Delicious Spicy,Pack,South Korea,3.75
r0713,nissin,Spoon-it Creamy Chicken,Pack,United States,4.0
r0712,four seas,Seaweed,Bowl,Hong Kong,3.25
r0711,nongshim,Hearty Rice Noodle Beef,Pack,South Korea,4.25
r0710,saigon ve wong,Kung Fu Mixed Foods,Bowl,Vietnam,2.75
r0709,nissin,Chow Mein Spicy Chicken,Tray,United States,3.25
r0708,wu-mu,Pork Flavor Ramen,Pack,Taiwan,2.75
r0707,mee jang,Noodle Soup Spicy Beef Garlic Onion,Bowl,Thailand,3.25
r0706,unif,Man Han Feast Spring Onion Eel,Bowl,Taiwan,4.25
r0705,golden wheat,South Korean Style Beef,Cup,China,3.5
r0704,nissin,Chow Mein Chinese Chicken Vegetable,Tray,United States,4.0
r0703,nissin,Spoon-it Rich Hearty Beef Stew,Pack,United States,3.5
r0702,nissin,Demae Ramen Black Garlic Oil Tonkotsu,Pack,Japan,4.5
r0701,nissin,Big Cup Noodles Lime Chili Shrimp,Cup,United States,4.0
r0700,nissin,Chikin Ramen (Local),Pack,Japan,5.0
r0699,nissin,Cup Noodles Salsa Picante Shrimp,Cup,United States,3.5
r0698,nissin,Chow Mein Orange Chicken,Tray,United States,4.0
r0697,nissin,Spoon-it Rich Hearty Savory Chicken,Pack,United States,3.25
r0696,nissin,Big Cup Noodles Spicy Chicken,Cup,United States,3.5
r0695,jfc,Japanese Style Noodle Curry,Bowl,Japan,4.5
r0694,vina acecook,Kingcook Chicken,Pack,Vietnam,3.5
r0693,chewy,Stir Rice Vermicelli Indonesian Gado Gado,Tray,China,2.25
r0692,samyang foods,Assorted Vegetable Ramen,Pack,South Korea,3.75
r0691,mamee,Express Cup Vegetarian,Cup,Malaysia,2.0
r0690,maruchan,Yakisoba Savory Soy Sauce,Tray,United States,3.75
r0689,mee jang,Noodle Soup Sour Spicy Shrimp Tom Yum,Bowl,Thailand,2.5
r0688,ohsung,Hong Ramyun Soy Peptide Hot Spicy,Pack,South Korea,3.75
r0687,nissin,Cup Noodles Xo Sauce Seafood,Cup,Hong Kong,3.75
r0686,mi sedaap,Mi Segera Mi Goreng Perisa Sambal Goreng,Pack,Indonesia,4.5
r0685,indomie,Rasa Sup Buntut Oxtail Soup,Pack,Indonesia,2.75
r0684,dragonfly,Artificial Seafood,Pack,China,3.75
r0683,nongshim,Udon Garlic Teriyaki,Pack,South Korea,4.75
r0682,indomie,Instant Cup Noodles Mi Goreng Satay,Cup,Indonesia,4.25
r0681,nongshim,Hearty Rice Noodle Black Bean Vegetable,Pack,South Korea,3.75
r0680,vina acecook,Kingcook Shrimp,Pack,Vietnam,2.75
r0679,mamee,Express Cup Fried Onion Chicken,Cup,Malaysia,3.25
r0678,wang,Kitsune Udon,Bowl,South Korea,4.0
r0677,nongshim,Shin Ramyun Shrimp,Pack,China,4.5
r0676,indomie,Spicy Coconut Shrimp,Pack,Indonesia,4.75
r0675,samyang foods,Nagasaki Jjampong,Pack,South Korea,4.75
r0674,paldo,Kko Kko Myun,Pack,South Korea,5.0
r0673,ohsung,Hong Ramyun Soup Soy Peptide Mild,Pack,South Korea,3.25
r0672,mug shot,Chicken,Pack,UK,3.0
r0671,mug shot,Spicy Sweet & Sour,Pack,UK,3.0
r0670,saigon ve wong,Kung Fu Artificial Chicken Rice Noodle,Bowl,Vietnam,3.5
r0669,nissin,Gozen Tempura,Bowl,Japan,4.0
r0668,saigon ve wong,Kung Fu Vegetarian,Bowl,Vietnam,2.0
r0667,nissin,Ramen Bowl Kimchi,Bowl,United States,3.0
r0666,lishan,Black Rooster Chicken,Pack,Taiwan,1.5
r0665,mama,Moo Nam Tok Rice Vermicelli,Pack,Thailand,3.25
r0664,thai kitchen,Bangkok Curry Rice Noodle,Pack,United States,2.75
r0663,paldo,Jjajangmen Black Bean,Pack,South Korea,4.0
r0662,daikoku,Shokuh Kitsune Udon,Bowl,Japan,4.25
r0661,yamamoto,Ponpoko Tempura Soba,Bowl,Japan,4.25
r0660,lucky me!,Beef Na Beef,Pack,Philippines,3.75
r0659,nissin,Ramen Bowl Spicy Shrimp,Bowl,United States,3.0
r0658,paldo,Hwa King Cup,Cup,South Korea,3.5
r0657,dragonfly,Onion,Pack,China,3.75
r0656,nissin,Ramen Bowl Hot & Spicy,Bowl,United States,3.75
r0655,cap atoom bulan,Mie Telor Asli,Pack,Indonesia,3.0
r0654,mee jang,Sour Spicy Chicken Tom Yum,Bowl,Thailand,3.25
r0653,dragonfly,Artificial Pork Ribs,Pack,China,4.0
r0652,sapporo ichiban,Shio,Pack,Japan,5.0
r0651,mi sedaap,Mi Segera Mi Sup Perisa Kari Ayam,Pack,Indonesia,4.0
r0650,dragonfly,Artificial Chicken,Pack,China,4.0
r0649,pot noodle,Chicken & Mushroom,Cup,UK,3.75
r0648,nongshim,Seafood Ramyun,Pack,South Korea,3.75
r0647,sunlee,Tom Yum Shrimp Noodle,Bowl,Thailand,3.5
r0646,yamamoto,Shoyu,Bowl,Japan,4.25
r0645,nongshim,Oolongmen Artificial Chicken,Cup,South Korea,3.75
r0644,sura,Knife Cut Rice Noodle,Bowl,South Korea,3.75
r0643,wei chuan,Miso Vegetables,Pack,Taiwan,3.25
r0642,little cook,Spicy Beef,Cup,Thailand,2.75
r0641,vina acecook,Hao Hao Shrimp Onion,Pack,Vietnam,3.0
r0640,master kong,Artificial Spicy Beef,Pack,China,4.25
r0639,nissin,Gozen Kitsune Udon,Bowl,Japan,5.0
r0638,greenoodle,Yakisoba,Pack,Thailand,3.0
r0637,snapdragon,Chinese Mushroom Rice Noodle,Cup,Singapore,2.5
r0636,yamamori,Tom Yam Ramen Pork,Pack,Japan,4.75
r0635,ottogi,Buckwheat Bibim Ramyon,Pack,South Korea,1.1
